GID	P1_vs_P2	P1_vs_P3	P1_vs_P4	P1_vs_P5	P1_vs_P6	P2_vs_P3	P2_vs_P4	P2_vs_P5	P2_vs_P6	P2_vs_P7	P3_vs_P4	P3_vs_P5	P3_vs_P6	P3_vs_P7	P4_vs_P5	P4_vs_P6	P5_vs_P6	Gene_Symbol	gene_0me
EZ55_19_11	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	Involved in the aerobic and a0erobic degradation of long-chain fatty acids via beta-oxidation cycle. Catalyzes the formation of 3-oxoacyl-CoA from enoyl-CoA via L-3-hydroxyacyl-CoA. It can also use D-3-hydroxyacyl-CoA and cis-3-enoyl-CoA as substrate	fadB
EZ55_34_6	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	Putative diguanylate phosphodiesterase	-
EZ55_60_14	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	0	Prokaryotic N-termi0l methylation motif	ppdD
0TL1A_1366	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	0	0
0TL1A_1127	0	0	0	0	0	0	0	0	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	-
EZ55_4_53	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	it binds specifically double-stranded D0 at a 9 bp consensus (d0A box) 5'-TTATC CA A CA A-3'. D0A binds to ATP and to acidic phospholipids	d0A
0TL1A_155	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
EZ55_19_44	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"Accelerates the degradation of transcripts by removing pyrophosphate from the 5'-end of triphosphorylated R0, leading to a more labile monophosphorylated state that can stimulate subsequent ribonuclease cleavage"	nudH
EZ55_21_34	0	down	0	0	down	down	0	0	down	0	up	up	0	up	0	down	down	membrane	-
0TL1A_59	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	0	0
EZ55_39_127	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	up	"Functions as a ribosomal silencing factor. Interacts with ribosomal protein L14 (rplN), blocking formation of intersubunit bridge B8. Prevents association of the 30S and 50S ribosomal subunits and the formation of functio0l ribosomes, thus repressing translation"	rsfS
EZ55_2_138	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family	-
0TL1A_1294	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	beta-lactamase	ampC
EZ55_60_163	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	COG3706 Response regulator containing a CheY-like receiver domain and a GGDEF domain	rrpX
EZ55_18_180	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	0	0
EZ55_70_146	0	down	0	down	down	down	0	down	down	0	up	up	0	up	down	down	0	"Bidirectio0lly degrades single-stranded D0 into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides"	xseB
0TL1A_685	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
EZ55_32_45	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	Belongs to the glyceraldehyde-3-phosphate dehydroge0se family	gap
0TL1A_1131	0	0	0	0	0	down	0	0	0	0	0	down	down	0	0	0	down	class I D0-(apurinic or apyrimidinic site) endonuclease activity	-
EZ55_68_3	0	down	0	down	down	down	0	down	down	0	up	up	up	up	down	down	up	Phosphate ABC transporter substrate-binding protein	-
0TL1A_696	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	ycf84
EZ55_14_70	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	"The central subunit of the protein translocation channel SecYEG. Consists of two halves formed by TMs 1-5 and 6-10. These two domains form a lateral gate at the front which open onto the bilayer between TMs 2 and 7, and are clamped together by SecE at the back. The channel is closed by both a pore ring composed of hydrophobic SecY resides and a short helix (helix 2A) on the extracellular side of the membrane which forms a plug. The plug probably moves laterally to allow the channel to open. The ring and the pore may move independently"	secY
0TL1A_1241	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Exodeoxyribonuclease V	recC
EZ55_49_55	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"COG0028 Thiamine pyrophosphate-requiring enzymes acetolactate synthase, pyruvate dehydroge0se (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase"	ilvI
EZ55_75_9	0	down	0	down	down	down	0	down	down	down	up	0	0	up	down	down	0	0	0
EZ55_31_126	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides	ppiB
EZ55_21_50	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Catalyzes the reversible oxidation of malate to oxaloacetate	mdh
0TL1A_812	0	0	0	0	0	down	0	0	0	0	up	down	down	up	0	0	down	Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rR0	rlmH
0TL1A_1548	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	D0 integration	-
0TL1A_732	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Belongs to the CDP-alcohol phosphatidyltransferase class-I family	pgsA
EZ55_13_110	0	down	0	down	down	down	0	down	down	down	up	0	up	up	down	down	up	Required for disulfide bond formation in some periplasmic proteins. Acts by transferring its disulfide bond to other proteins and is reduced in the process	dsbC
EZ55_70_140	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"Catalyzes the formation of 6,7-dimethyl-8- ribityllumazine by condensation of 5-amino-6-(D- ribitylamino)uracil with 3,4-dihydroxy-2-butanone 4-phosphate. This is the penultimate step in the biosynthesis of riboflavin"	ribH
S0430-3_51	down	down	0	0	0	down	up	up	up	0	up	up	up	up	0	0	0	0	0
0TL1A_57	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	calcium- and calmodulin-responsive adenylate cyclase activity	-
EZ55_4_247	0	down	0	0	down	down	0	0	down	0	up	0	up	up	0	down	up	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions	groL
EZ55_60_177	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	Rhodanese Homology Domain	pspE
0TL1A_1000	up	0	0	0	0	down	down	down	down	0	0	down	down	0	0	0	down	0	0
EZ55_4_140	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	Acetyltransferase (G0T) domain	-
0TL1A_933	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Belongs to the peptidase S51 family	-
EZ55_70_19	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	0	0
0TL1A_269	up	0	0	0	0	down	down	down	down	0	up	down	down	up	0	0	down	Alter0tive locus ID	eda
EZ55_2_123	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	0	0
0TL1A_815	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Catalyzes the phosphorylation of the position 2 hydroxy group of 4-diphosphocytidyl-2C-methyl-D-erythritol	ispE
EZ55_43_48	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	acyl-coa hydrolase	-
0TL1A_1392	0	0	0	0	0	up	0	0	0	0	down	down	down	down	0	0	down	Alter0tive locus ID	-
EZ55_70_50	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	"Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate"	ndk
0TL1A_677	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Belongs to the peptidase M16 family	-
EZ55_14_65	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	"This protein binds to the 23S rR0, and is important in its secondary structure. It is located near the subunit interface in the base of the L7 L12 stalk, and near the tR0 binding site of the peptidyltransferase center"	rplF
EZ55_60_5	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	Transcriptio0l regulator	-
0TL1A_1847	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"Catalyzes the irreversible transfer of a propylamine group from the amino donor S-adenosylmethioni0mine (decarboxy- AdoMet) to putrescine (1,4-diaminobutane) to yield spermidine"	speE
0TL1A_1541	0	down	0	0	0	down	0	0	0	0	up	down	down	0	0	0	down	0	0
0TL1A_794	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	rpaC
EZ55_30_66	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Belongs to the citrate synthase family	gltA
EZ55_4_129	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	"Represses a number of genes involved in the response to D0 damage (SOS response), including recA and lexA. In the presence of single-stranded D0, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the D0-binding part of LexA, leading to derepression of the SOS regulon and eventually D0 repair"	lexA
EZ55_23_4	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	0	0
0TL1A_686	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Critical role in recombi0tion and D0 repair. Helps process Holliday junction intermediates to mature products by catalyzing branch migration. Has a D0 unwinding activity characteristic of a D0 helicase with a 3'- to 5'- polarity. Unwinds branched duplex D0 (Y-D0)	recG
0TL1A_839	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alkyl hydroperoxide reductase subunit C-like protein	-
EZ55_39_28	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	up	Participates in both transcription termi0tion and antitermi0tion	nusA
EZ55_34_37	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	Binds the 23S rR0	rpmE
0TL1A_631	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Specifically methylates the N3 position of the uracil ring of uridine 1498 (m3U1498) in 16S rR0. Acts on the fully assembled 30S ribosomal subunit	rsmE
EZ55_47_9	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	Protein of unknown function (DUF3379)	EBIG1770
0TL1A_1747	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Catalyzes the two-electron reduction of biliverdin IX- alpha at the C15 methine bridge	pebA
0TL1A_800	0	down	0	0	0	0	0	0	0	0	up	down	down	0	0	0	down	Involved in correct processing of both the 5' and 3' ends of 23S rR0 precursor. Processes 30S rR0 precursor transcript even in absence of ribonuclease 3 (Rnc)	mrnC
0TL1A_1432	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Sulfur carrier protein ThiS	thiS
0TL1A_363	0	0	0	0	0	0	0	up	0	0	0	down	down	down	0	0	down	Alter0tive locus ID	-
EZ55_44_8	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	protein conserved in bacteria	yoeB
EZ55_18_100	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	Belongs to the ompA family	-
EZ55_42_104	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"This protein is one of the two subunits of integration host factor, a specific D0-binding protein that functions in genetic recombi0tion as well as in transcriptio0l and translatio0l control"	himD
EZ55_13_70	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	COG1544 Ribosome-associated protein Y (PSrp-1)	yhbH
0TL1A_477	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	cobK
EZ55_43_19	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	MotA TolQ ExbB proton channel	-
0TL1A_94	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_1416	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Putative 2OG-Fe(II) oxyge0se	-
EZ55_60_311	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"TIGRFAM ABC transporter, substrate binding protein, PQQ-dependent alcohol dehydroge0se system"	-
0TL1A_934	up	0	0	0	0	down	0	0	0	0	up	down	down	up	0	0	down	short chain dehydroge0se	-
EZ55_18_32	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation	rplL
0TL1A_316	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Belongs to the DegT DnrJ EryC1 family	degT
EZ55_40_36	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Belongs to the bacterial ribosomal protein bS21 family	rpsU
0TL1A_1023	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_648	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_875	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Is required not only for elongation of protein synthesis but also for the initiation of all mR0 translation through initiator tR0(fMet) aminoacylation	metG
EZ55_43_29	0	down	0	0	down	down	0	0	down	0	up	up	up	up	0	down	up	Late competence development protein ComFB	-
0TL1A_725	up	0	0	0	0	down	0	0	0	0	up	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_977	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_863	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
EZ55_43_210	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3-hydroxy-4-methylpentanoate (2-isopropylmalate)	leuA
EZ55_15_71	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	Penicilli0se repressor	-
0TL1A_381	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"Pyridoxal 5'-phosphate (PLP)-binding protein, which is involved in PLP homeostasis"	-
EZ55_6_44	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Predicted integral membrane protein (DUF2189)	-
EZ55_39_112	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"Protein of unknown function, DUF412"	-
0TL1A_1325	0	down	0	0	0	down	0	0	0	0	up	down	down	up	0	0	down	0	0
0TL1A_819	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. SecDF uses the proton motive force (PMF) to complete protein translocation after the ATP-dependent function of SecA	secF
0TL1A_1492	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Cyanobacteria-specific protein containing UvrC-like endonuclease domain	-
EZ55_3_54	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	up	0	0
S0430-3_15	down	down	0	0	0	down	up	up	up	0	up	up	up	up	0	0	0	0	0
0TL1A_1668	0	0	0	0	0	down	0	0	0	0	up	down	down	up	0	0	down	Alter0tive locus ID	-
EZ55_42_81	0	down	0	down	down	down	0	down	down	down	up	0	up	up	down	down	up	"Functions as both a chaperone and a metalloprotease. Maintains the integrity of the outer membrane by promoting either the assembly or the elimi0tion of outer membrane proteins, depending on their folding state"	bepA
0TL1A_1346	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Belongs to the class-I aminoacyl-tR0 synthetase family	cysS
0TL1A_811	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Belongs to the peptidase S24 family	umuD
0TL1A_1339	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_1365	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_905	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"Couples transcription and D0 repair by recognizing R0 polymerase (R0P) stalled at D0 lesions. Mediates ATP-dependent release of R0P and its truncated transcript from the D0, and recruitment of nucleotide excision repair machinery to the damaged site"	mfd
0TL1A_176	0	0	0	0	0	down	0	0	0	0	0	down	down	0	0	0	down	III delta prime subunit	holB
0TL1A_1471	0	0	0	0	0	down	0	0	0	0	up	down	down	0	0	0	down	Alter0tive locus ID	wcaJ
EZ55_49_44	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	up	DEAD-box R0 helicase involved in R0 degradation. Has R0-dependent ATPase activity and unwinds double-stranded R0	rhlB
0TL1A_218	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	O-succinylbenzoic acid--CoA ligase	menE
EZ55_32_38	0	down	0	down	down	down	0	down	down	0	up	up	0	up	down	down	0	UPF0391 membrane protein	-
0TL1A_89	0	0	0	0	0	down	0	0	0	0	up	down	down	up	0	0	down	Domain of unknown function (DUF4214)	-
EZ55_39_42	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	"COG3634 Alkyl hydroperoxide reductase, large subunit"	ahpF
EZ55_12_15	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	Cysteine synthase	cysK_2
EZ55_65_30	0	down	0	0	down	down	0	0	down	0	up	0	up	up	0	down	up	Heat shock 70 kDa protein	d0K
EZ55_60_246	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	0	0
0TL1A_222	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Isochorismate synthase Me0quinone-specific isochorismate synthase	menF
EZ55_58_37	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	Thioesterase-like superfamily	ybgC
0TL1A_83	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	calcium- and calmodulin-responsive adenylate cyclase activity	-
EZ55_42_103	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	thus facilitating recognition of the initiation point. It is needed to translate mR0 with a short Shine-Dalgarno (SD) purine-rich sequence	rpsA
EZ55_49_39	0	down	0	down	down	down	0	down	down	down	up	0	up	up	down	down	up	0( ) H( ) antiporter that extrudes sodium in exchange for exter0l protons	nhaA
0TL1A_749	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	0	Glycosyl transferases group 1	-
0TL1A_1525	0	0	0	0	0	down	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
EZ55_58_33	0	down	0	0	down	down	0	0	down	0	up	0	0	up	0	down	0	Involved in the TonB-independent uptake of proteins	tolB
0TL1A_620	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	4-amino-4-deoxy-L-arabinose transferase and related	-
0TL1A_1278	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	D0 helicase related to phage enzyme	-
0TL1A_792	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	0	0
EZ55_23_20	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	desaturase	desC
EZ55_20_16	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	"COG1788 Acyl CoA acetate 3-ketoacid CoA transferase, alpha subunit"	scoA
0TL1A_1794	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	ABC-type polysaccharide polyol phosphate transport system ATPase component	-
EZ55_4_70	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	"Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)"	atpF
0TL1A_14	0	0	0	0	0	down	down	0	down	0	0	down	down	up	0	0	down	Belongs to the sulfur carrier protein TusA family	-
0TL1A_128	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	4'-phosphopantetheinyl transferase family protein	-
0TL1A_1524	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	4Fe-4S iron sulfur cluster binding pr	-
EZ55_42_102	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Belongs to the cytidylate ki0se family. Type 1 subfamily	cmk
EZ55_6_4	0	down	0	down	down	down	0	down	down	0	up	up	up	up	down	down	0	Methionine synthase II (cobalamin-independent)	metE
0TL1A_1681	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Tetratricopeptide repeat	-
0TL1A_823	0	0	0	0	0	up	0	0	0	0	0	down	down	down	0	0	down	0	0
EZ55_43_74	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	0	COG0784 FOG CheY-like receiver	cheY
EZ55_13_53	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Protein of unknown function (DUF1043)	-
0TL1A_419	0	0	0	0	0	down	0	0	0	0	up	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_292	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Belongs to the Ci0 family	ci0
0TL1A_1032	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
0TL1A_1028	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Alter0tive locus ID	-
EZ55_20_37	0	down	0	0	down	down	0	0	down	0	up	0	up	up	0	down	0	0	0
EZ55_42_4	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	Protein of unknown function (DUF2788)	-
0TL1A_760	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	"IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisH subunit provides the glutamine amidotransferase activity that produces the ammonia necessary to HisF for the synthesis of IGP and AICAR"	hisH
0TL1A_1086	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	0	0
EZ55_13_32	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	0	0	0
EZ55_58_57	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	0	0	0
0TL1A_1090	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	0	0
EZ55_41_17	0	down	0	down	down	down	0	down	down	0	up	0	0	up	down	down	up	COG4992 Ornithine acetylornithine aminotransferase	argD
0TL1A_485	0	0	0	0	0	0	0	0	0	0	0	down	down	0	0	0	down	Catalyzes the hydrolysis of inorganic pyrophosphate (PPi) forming two phosphate ions	ppa
EZ55_60_208	0	down	0	down	down	down	0	down	down	0	up	0	up	up	down	down	up	0	0
